row_number,row_number,AGNO,COD_ESCUELA_PAIS,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_ADM1,NOM_REG_RBD_A,COD_PRO_RBD,COD_ADM3,NOM_ADM3,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,lat,long,geohash,geometry,cod_comuna,Comuna,g_adm_1,g_adm_3,month,day,n_visitantes_geohash,n_visitantes_adm3,n_visitantes_0,n_visitantes_1,n_visitantes_2,n_visitantes_3,n_visitantes_4,n_visitantes_5,n_visitantes_6,n_visitantes_7,n_visitantes_8,n_visitantes_9,n_visitantes_10,n_visitantes_11,n_visitantes_12,n_visitantes_13,n_visitantes_14,n_visitantes_15,n_visitantes_16,n_visitantes_17,n_visitantes_18,n_visitantes_19,n_visitantes_20,n_visitantes_21,n_visitantes_22,n_visitantes_23,_merge
349915,3204,2019,3936,5,ESCUELA TEMUCUTILLO, ,69141700,1,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-36.92808395,-71.96240326,63kvfmq,POINT (-71.96240326 -36.92808395),16104,El Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
350206,12112,2019,18252,4,ESCUELA ESPECIAL DE LENGUAJE MI ANGEL, ,65093504,1,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.90787,-72.029915,63ky0cj,POINT (-72.029915 -36.90787),16104,El Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
350564,3210,2019,3944,6,ESCUELA EL AVELLANO, ,69141500,1,16,NUBLE,161,16109,YUNGAY,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-37.09607315,-71.69850159,63mhbqy,POINT (-71.69850159000001 -37.09607315),16109,Yungay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
350565,3211,2019,3945,4,ESCUELA LOS PUQUIOS, ,69141500,1,16,NUBLE,161,16109,YUNGAY,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.06189728,-72.10845184,63ktpjh,POINT (-72.10845184 -37.06189728),16109,Yungay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
350596,3219,2019,3954,3,ESCUELA EL CASTILLO, ,69141500,1,16,NUBLE,161,16109,YUNGAY,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO,-37.11092871,-71.92645807,63kugk0,POINT (-71.92645807 -37.11092871),16109,Yungay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
350601,3222,2019,3958,6,ESCUELA LOS LAURELES, ,69141500,1,16,NUBLE,161,16109,YUNGAY,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.08155441,-71.84351349,63kvj1t,POINT (-71.84351349000001 -37.08155441),16109,Yungay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
350709,8876,2019,11404,9,ESCUELA SAN LUIS, ,69141500,1,16,NUBLE,161,16109,YUNGAY,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.08248414,-72.02676602,63kv0cr,POINT (-72.02676602 -37.08248414),16109,Yungay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351066,3226,2019,3962,4,ESCUELA BASICA EL CIPRES, ,69141600,1,16,NUBLE,161,16105,PEMUCO,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.04721451,-71.91243744,63kv5xf,POINT (-71.91243744000001 -37.04721451),16105,Pemuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351067,3228,2019,3964,0,ESCUELA JOSE FRANCISCO ZAPATA DOMINGUEZ, ,69141600,1,16,NUBLE,161,16105,PEMUCO,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.0268364,-72.04592896,63kv2e3,POINT (-72.04592896 -37.0268364),16105,Pemuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351068,3229,2019,3965,9,ESCUELA BASICA SANTA JULIA, ,69141600,1,16,NUBLE,161,16105,PEMUCO,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.00373077,-72.00934601,63kv3rs,POINT (-72.00934601 -37.00373077),16105,Pemuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351109,3234,2019,3970,5,ESCUELA BASICA CANELILLO, ,69141600,1,16,NUBLE,161,16105,PEMUCO,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-37.00906754,-71.96376801,63kv6qt,POINT (-71.96376801 -37.00906754),16105,Pemuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351181,3238,2019,3975,6,ESCUELA BASICA SALTO DE DANICALQUI, ,69141600,1,16,NUBLE,161,16105,PEMUCO,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.98381424,-72.18544006,63ktt7k,POINT (-72.18544006 -36.98381424),16105,Pemuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351915,3250,2019,3988,8,ESCUELA LAS CARMELITAS, ,69141200,1,16,NUBLE,161,16102,BULNES,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.82410049,-72.22307587,63kws82,POINT (-72.22307587 -36.82410049),16102,Bulnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351916,3251,2019,3989,6,ESCUELA RINCONADA DE COLTON, ,69141200,1,16,NUBLE,161,16102,BULNES,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.7624855,-72.21780396,63kwues,POINT (-72.21780396 -36.7624855),16102,Bulnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
351928,3258,2019,3997,7,ESCUELA EL CARACOL, ,69141200,1,16,NUBLE,161,16102,BULNES,81,ÑUBLE,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.81554794,-72.22219086,63kws9c,POINT (-72.22219086 -36.81554794),16102,Bulnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
352790,3262,2019,4001,0,ESCUELA PEDRO ENRIQUE TORRES SABELLE, ,69141400,1,16,NUBLE,161,16107,QUILLÓN,81,ÑUBLE,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.8936348,-72.42900085,63kqpgd,POINT (-72.42900084999999 -36.8936348),16107,Quillón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
352876,3267,2019,4006,1,ESCUELA BASICA LIUCURA BAJO, ,69141400,1,16,NUBLE,161,16107,QUILLÓN,81,ÑUBLE,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.90054703,-72.38054657,63kw0fq,POINT (-72.38054657000001 -36.90054703),16107,Quillón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
352881,3269,2019,4009,6,ESCUELA BASICA PENABLANCA, ,69141400,1,16,NUBLE,161,16107,QUILLÓN,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-36.71537646,-72.56861319,63krhsj,POINT (-72.56861318999999 -36.71537646),16107,Quillón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
352882,3271,2019,4012,6,ESCUELA BASICA CHANCAL, ,69141400,1,16,NUBLE,161,16107,QUILLÓN,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-36.91901514,-72.54304848,63kmvpp,POINT (-72.54304848 -36.91901514),16107,Quillón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353045,3282,2019,4023,1,ESCUELA BASICA SANTA ANA DEL BAUL, ,69141400,1,16,NUBLE,161,16107,QUILLÓN,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-36.84057779,-72.49740853,63kqqm2,POINT (-72.49740853 -36.84057779),16107,Quillón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353252,3273,2019,4014,2,ESCUELA BASICA TALCAMO, ,69141400,1,16,NUBLE,161,16107,QUILLÓN,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-36.87467406,-72.57712987,63kqhrn,POINT (-72.57712986999999 -36.87467406),8104,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353379,4039,2019,4873,9,ESCUELA RAHUIL, ,69150700,1,8,BBIO,81,8104,FLORIDA,83,CONCEPCIÓN,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,EVANGELICA-CATOLICA.,GRATUITO,GRATUITO,-36.65459061,-72.70954895,63kr3rn,POINT (-72.70954895 -36.65459061),8104,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353407,4042,2019,4876,3,ESCUELA BASICA LA PAZ, ,69150700,1,8,BBIO,81,8104,FLORIDA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-36.90823364,-72.7647171,63kq01n,POINT (-72.7647171 -36.90823364),8104,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353447,4051,2019,4887,9,ESCUELA BASICA CRUCERO DE HUARO, ,69150700,1,8,BBIO,81,8104,FLORIDA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-36.72845078,-72.73252106,63kr0cv,POINT (-72.73252106 -36.72845078),8104,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353448,4052,2019,4888,7,ESCUELA BASICA QUEBRADA DE RIFFO, ,69150700,1,8,BBIO,81,8104,FLORIDA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION,-36.85632006,-72.76422125,63kq24w,POINT (-72.76422125000001 -36.85632006),8104,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353484,4057,2019,4893,3,ESCUELA BASICA SAN ANTONIO DE CUDA, ,69150700,1,8,BBIO,81,8104,FLORIDA,83,CONCEPCIÓN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION,-36.86965876,-72.67726791,63kq60n,POINT (-72.67726791 -36.86965876),8104,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353726,3276,2019,4017,7,ESCUELA BASICA MANUEL BAQUEDANO GONZALEZ, ,69150300,1,16,NUBLE,162,16206,RANQUIL,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.70079041,-72.6000061,63kr5yy,POINT (-72.6000061 -36.70079041),16206,Ranquil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
353894,3286,2019,4028,2,ESC. BASICA EMILIA WERNER DE WOODERMANN, ,69150300,1,16,NUBLE,162,16206,RANQUIL,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-36.65183877,-72.5949494,63krkp9,POINT (-72.5949494 -36.65183877),16206,Ranquil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
354381,3526,2019,4294,3,ESCUELA LOS OLMOS, ,69151000,1,8,BBIO,83,8303,CABRERO,82,BIOBÍO,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-37.07755661,-72.37744141,63kt140,POINT (-72.37744141 -37.07755661),8303,Cabrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
354382,3527,2019,4295,1,ESCUELA PILLANCO, ,69151000,1,8,BBIO,83,8303,CABRERO,82,BIOBÍO,2,1,1,0,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.15126801,-72.35083008,63ks9sg,POINT (-72.35083007999999 -37.15126801),8303,Cabrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
354385,3529,2019,4298,6,ESCUELA EL MANZANO, ,69151000,1,8,BBIO,83,8303,CABRERO,82,BIOBÍO,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.15083313,-72.32341766,63ksdhz,POINT (-72.32341766 -37.15083313),8303,Cabrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
354401,3531,2019,4300,1,ESCUELA LOMAS DE ANGOL, ,69151000,1,8,BBIO,83,8303,CABRERO,82,BIOBÍO,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-36.99399185,-72.402565,63kt83q,POINT (-72.402565 -36.99399185),8303,Cabrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
354402,3532,2019,4302,8,ESCUELA COLICHEU, ,69151000,1,8,BBIO,83,8303,CABRERO,82,BIOBÍO,2,1,1,0,10,110,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,-37.03392029,-72.27770996,63kt760,POINT (-72.27770996 -37.03392029),8303,Cabrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
354443,3535,2019,4305,2,HACIENDA MONTE ÁGUILA, ,69151000,1,8,BBIO,83,8303,CABRERO,82,BIOBÍO,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-37.11214447,-72.44132996,63kkzec,POINT (-72.44132996 -37.11214447),8303,Cabrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
354444,3536,2019,4306,0,ESCUELA EL PROGRESO, ,69151000,1,8,BBIO,83,8303,CABRERO,82,BIOBÍO,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-37.080928799999995,-72.30511475,63kt49t,POINT (-72.30511475 -37.0809288),8303,Cabrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355483,3298,2019,4042,8,ESCUELA TRANCOYAN, ,69140200,1,16,NUBLE,162,16205,PORTEZUELO,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO,-36.51144643,-72.53260712,63s2m3r,POINT (-72.53260711999999 -36.51144643),16205,Portezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355563,3300,2019,4044,4,ESCUELA PARTICULAR SANTA TERESITA, ,65255620,1,16,NUBLE,162,16205,PORTEZUELO,81,ÑUBLE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-36.49191391,-72.44702177,63s2rkv,POINT (-72.44702177000001 -36.49191391),16205,Portezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355564,3301,2019,4045,2,ESCUELA PARTICULAR ALONSO DE ERCILLA, ,65255620,1,16,NUBLE,162,16205,PORTEZUELO,81,ÑUBLE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-36.60124106,-72.39070179,63kxb8y,POINT (-72.39070178999999 -36.60124106),16205,Portezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355566,3302,2019,4046,0,ESCUELA PARTICULAR INMACULADO CORAZÓN DE MARÍA, ,65255620,1,16,NUBLE,162,16205,PORTEZUELO,81,ÑUBLE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-36.47046991,-72.52036959,63s2tbb,POINT (-72.52036959 -36.47046991),16207,Treguaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355633,3324,2019,4073,8,ESCUELA BASICA MONTE OLIMPO, ,69250600,1,16,NUBLE,162,16207,TREHUACO,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.48026276,-72.63835144,63s27nf,POINT (-72.63835143999999 -36.48026276),16207,Treguaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355634,3325,2019,4074,6,ESCUELA BASICA TAUCO, ,69250600,1,16,NUBLE,162,16207,TREHUACO,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.46971893,-72.63926697,63s2e0c,POINT (-72.63926696999999 -36.46971893),16207,Treguaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355635,3326,2019,4075,4,ESCUELA CERRO ALTO, ,69250600,1,16,NUBLE,162,16207,TREHUACO,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-36.52992249,-72.58765411,63s2hjz,POINT (-72.58765411 -36.52992249),16207,Treguaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355650,3332,2019,4081,9,ESCUELA BASICA ANTIQUEREO, ,69250600,1,16,NUBLE,162,16207,TREHUACO,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.3693924,-72.65697479,63s34eh,POINT (-72.65697479000001 -36.3693924),16207,Treguaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355651,3334,2019,4083,5,ESCUELA PARTICULAR MARIA GORETTI, ,65255620,1,16,NUBLE,162,16207,TREHUACO,81,ÑUBLE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-36.45015434,-72.61125963,63s2esq,POINT (-72.61125963000001 -36.45015434),16207,Treguaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
355652,3350,2019,4100,9,ESCUELA BASICA MELA, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.356965,-72.845889,63s1nm7,POINT (-72.845889 -36.356965),16207,Treguaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356126,3310,2019,4056,8,ESCUELA LA ERMITA, ,69150200,1,16,NUBLE,162,16203,COELEMU,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3, ,GRATUITO,GRATUITO,-36.51561765,-72.78546746,63s0r8x,POINT (-72.78546746000001 -36.51561765),16203,Coelemu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356183,3319,2019,4065,7,ESCUELA TOROICO, ,69150200,1,16,NUBLE,162,16203,COELEMU,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO,-36.47880292,-72.80618629,63s0rr0,POINT (-72.80618629 -36.47880292),16203,Coelemu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356186,3321,2019,4068,1,ESCUELA BUENA FE DE TUBUL, ,69150200,1,16,NUBLE,162,16203,COELEMU,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.44105911,-72.72383881,63s29nh,POINT (-72.72383881 -36.44105911),16203,Coelemu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356430,12082,2019,18219,2,ESCUELA ESPECIAL DE LENGUAJE FLOR DE JAZMIN, ,76036373,1,16,NUBLE,162,16203,COELEMU,81,ÑUBLE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3, ,GRATUITO,GRATUITO,-36.515274,-72.71452,63s232d,POINT (-72.71451999999999 -36.515274),16203,Coelemu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356431,12106,2019,18245,1,ESCUELA ESPECIAL DE LENGUAJE SENDERO MÁGICO, ,65153026,1,16,NUBLE,162,16203,COELEMU,81,ÑUBLE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.524307,-72.71382,63s21qg,POINT (-72.71382 -36.524307),16203,Coelemu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356630,3336,2019,4085,1,ESCUELA BASICA EL TOLLO, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.16461563,-72.70082855,63s638k,POINT (-72.70082855 -36.16461563),16202,Cobquecura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356678,3338,2019,4088,6,ESCUELA BASICA LA ANTENA, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.10298157,-72.74040985,63s68g8,POINT (-72.74040985000001 -36.10298157),16202,Cobquecura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356683,3341,2019,4091,6,ESCUELA BASICA EL AVELLANAL, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.25933838,-72.74214935,63s38xn,POINT (-72.74214935000001 -36.25933838),16202,Cobquecura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356684,3342,2019,4092,4,ESCUELA BASICA LAS VERTIENTES, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-36.06774902,-72.70895386,63s6c6n,POINT (-72.70895385999999 -36.06774902),16202,Cobquecura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356695,3345,2019,4095,9,ESCUELA BÁSICA MONTAÑA DE COPIHUES G 54-A, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.04534149,-72.68686676,63s6cyp,POINT (-72.68686676 -36.04534149),16202,Cobquecura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356696,3346,2019,4096,7,ESCUELA BASICA QUILE, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-36.037036900000004,-72.71032715,63s6crt,POINT (-72.71032715 -36.0370369),16202,Cobquecura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
356697,3347,2019,4097,5,ESCUELA BASICA LOS CORRALES, ,69140400,1,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,-36.06952667,-72.65407562,63s6f9w,POINT (-72.65407562 -36.06952667),16202,Cobquecura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
357145,3358,2019,4109,2,ESCUELA BASICA SANTA RITA DE LAS NIEVES, ,69140100,1,16,NUBLE,162,16201,QUIRIHUE,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-36.38983947,-72.57302649,63s2ux3,POINT (-72.57302649 -36.38983947),16201,Quirihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
357147,3361,2019,4112,2,ESCUELA BASICA SANTA ELENA, ,69140100,1,16,NUBLE,162,16201,QUIRIHUE,81,ÑUBLE,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-36.36349487,-72.60441589,63s35u5,POINT (-72.60441589 -36.36349487),16201,Quirihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
357150,3363,2019,4114,9,ESCUELA BASICA LOS TEMOS, ,69140100,1,16,NUBLE,162,16201,QUIRIHUE,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-36.28893982,-72.6028386,63s3ecu,POINT (-72.6028386 -36.28893982),16201,Quirihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
357151,3364,2019,4115,7,ESCUELA BASICA SANTA EFIGENIA, ,69140100,1,16,NUBLE,162,16201,QUIRIHUE,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO,-36.36148453,-72.64630127,63s34us,POINT (-72.64630127 -36.36148453),16201,Quirihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
357152,3365,2019,4116,5,ESCUELA BASICA EL CONCUYO, ,69140100,1,16,NUBLE,162,16201,QUIRIHUE,81,ÑUBLE,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,ESAS HORAS SE AGREGAN A UNA ASIGNATURA,GRATUITO,GRATUITO,-36.31739426,-72.55169678,63s3mh9,POINT (-72.55169678 -36.31739426),16201,Quirihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
357153,3366,2019,4117,3,ESCUELA BASICA SAN JUAN LA RAYA, ,69140100,1,16,NUBLE,162,16201,QUIRIHUE,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO,-36.15721602,-72.5185294,63s6mcc,POINT (-72.51852940000001 -36.15721602),16201,Quirihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
357154,3367,2019,4118,1,ESCUELA BASICA ALTO DE PIEDRA, ,69140100,1,16,NUBLE,162,16201,QUIRIHUE,81,ÑUBLE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,NINGUNA,GRATUITO,GRATUITO,-36.13248062,-72.57359314,63s6kw3,POINT (-72.57359314 -36.13248062),16201,Quirihue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
