row_number,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,lat,long,geohash,geometry,cod_comuna,Comuna
8191,2019,10252,0,LICEO ARTURO PEREZ CANTO, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40144256,-70.62933512,66jcbz3,POINT (-70.62933511999999 -33.40144256),13127,Recoleta
8193,2019,10254,7,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,110,310,363,410,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.38346707,-70.65713504,66jf04t,POINT (-70.65713504 -33.38346707),13127,Recoleta
8194,2019,10255,5,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,310,510,610,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40273634,-70.64189276,66jcbx0,POINT (-70.64189276 -33.40273634),13127,Recoleta
8195,2019,10257,1,ESCUELA SARGENTO 2. DANIEL REBOLLEDO, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.39256792,-70.6508209,66jf031,POINT (-70.6508209 -33.39256792),13127,Recoleta
8198,2019,10262,8,ESCUELA ESPANA, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.39606928,-70.64101814,66jf082,POINT (-70.64101814 -33.39606928),13127,Recoleta
8203,2019,10267,9,ESCUELA ESCRITORA MARCELA PAZ, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.38432812,-70.6519407,66jf068,POINT (-70.6519407 -33.38432812),13127,Recoleta
8204,2019,10268,7,ESCUELA PUERTO RICO, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.39812655,-70.63977774,66jf081,POINT (-70.63977774 -33.39812655),13127,Recoleta
8206,2019,10270,9,CENTRO EDUC.ESCRITORES DE CHILE, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.38516368,-70.64526119,66jf06m,POINT (-70.64526119 -33.38516368),13127,Recoleta
8223,2019,10291,1,ESCUELA VICTOR CUCCUINI, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40249084,-70.6354352,66jcbxk,POINT (-70.6354352 -33.40249084),13127,Recoleta
8226,2019,10300,4,ESCUELA MARTA COLVIN, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40627169,-70.62420549,66jcbyt,POINT (-70.62420548999999 -33.40627169),13127,Recoleta
8228,2019,10302,0,ESCUELA ANNE ELEONOR ROOSEVELT, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.41242581,-70.62560669,66jcbvk,POINT (-70.62560669 -33.41242581),13127,Recoleta
8230,2019,10306,3,ESCUELA MUN.HERMANA MARIA GORETTI, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.38916527,-70.63758855,66jf09e,POINT (-70.63758855 -33.38916527),13127,Recoleta
8231,2019,10307,1,ESCUELA RAFAEL VALDIVIESO, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.41270393,-70.6364024,66jcbtk,POINT (-70.63640239999999 -33.41270393),13127,Recoleta
8232,2019,10309,8,ESCUELA EDUC.DIF. STA. TERESA DE AVILA, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,0,212,218,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.404495,-70.648285,66jcbqg,POINT (-70.648285 -33.404495),13127,Recoleta
8233,2019,10312,8,LICEO PDTE.ARTURO ALESSANDRI-DIURNO, ,77073070,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-33.39547694,-70.62532631,66jf0bs,POINT (-70.62532631000001 -33.39547694),13127,Recoleta
8234,2019,10313,6,COLEGIO POLIV. ALEJANDRO FLORES, ,65124677,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,310,363,410,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.4051111,-70.64571246,66jcbqv,POINT (-70.64571246 -33.4051111),13127,Recoleta
8237,2019,10320,9,LICEO AVENIDA RECOLETA, ,65155467,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.39025525,-70.64273366,66jf03r,POINT (-70.64273366 -33.39025525),13127,Recoleta
8241,2019,10326,8,ESCUELA PARTICULAR SAN JOSE, ,65082214,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.40426176,-70.64490963,66jcbqv,POINT (-70.64490963 -33.40426176),13127,Recoleta
8246,2019,10331,4,COLEGIO ISABEL RIQUELME, ,65144447,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40382487,-70.63137694,66jcbxp,POINT (-70.63137694 -33.40382487),13127,Recoleta
8248,2019,10333,0,ESCUELA PARTICULAR N.SRA.DE GUADALUPE, ,74321000,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000,-33.39836347,-70.6363131,66jf08h,POINT (-70.6363131 -33.39836347),13127,Recoleta
8253,2019,10338,1,ESCUELA BASICA SANTO DOMINGO, ,65124677,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.3960469,-70.65270549,66jf022,POINT (-70.65270549 -33.3960469),13127,Recoleta
8254,2019,10340,3,ESCUELA PARTICULAR MANUEL RODRIGUEZ,11126832, ,0,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-33.39162505,-70.65446739,66jf01n,POINT (-70.65446738999999 -33.39162505),13127,Recoleta
8258,2019,10345,4,ESCUELA PARTICULAR FRANCISCO BILBAO, ,65145682,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40779476,-70.63490105,66jcbwm,POINT (-70.63490105 -33.40779476),13127,Recoleta
8264,2019,10352,7,ESC.BASICA PART. NUEVA AURORA DE CHILE, ,65154061,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.39700978,-70.64567774,66jf02m,POINT (-70.64567774 -33.39700978),13127,Recoleta
8265,2019,10353,5,ESCUELA ESPECIAL PARTICULAR LA PIRAMIDE, ,65096655,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,212,218,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.392204,-70.6388,66jf094,POINT (-70.6388 -33.392204),13127,Recoleta
8271,2019,10363,2,ESCUELA PARTICULAR JAIME EYZAGUIRRE, ,65155024,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.4013309,-70.63256473,66jcbxq,POINT (-70.63256473 -33.4013309),13127,Recoleta
8272,2019,10364,0,ESCUELA BÁSICA Nº 953 JOSE ARTIGA, ,65157728,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$10.001 A $25.000,-33.38882705,-70.64248145,66jf03x,POINT (-70.64248145000001 -33.38882705),13127,Recoleta
8279,2019,10384,5,ESCUELA BASICA PART.BRIGIDA WALKER, ,65156012,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.38167212,-70.6492163,66jf074,POINT (-70.64921630000001 -33.38167212),13127,Recoleta
8286,2019,10396,9,LICEO POLIVALENTE RAFAEL DONOSO CARRASCO, ,70912300,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,5,4,0,0,310,410,510,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40020343,-70.65111465,66jcbr9,POINT (-70.65111465 -33.40020343),13127,Recoleta
8287,2019,10397,7,LICEO INDUSTRIAL DE RECOLETA, ,71878500,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,5,4,0,0,310,510,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40153035,-70.64380428,66jcbrq,POINT (-70.64380428 -33.40153035),13127,Recoleta
9016,2019,11761,7,ESCUELA PARTICULAR SAN FELIPE NERI, ,65154652,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.41734957,-70.64175875,66jcbs8,POINT (-70.64175874999999 -33.41734957),13127,Recoleta
9136,2019,11965,2,CENTRO EDUCACIONAL SAN LORENZO, ,71117600,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,1,10,110,310,510,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.39045098,-70.65532689,66jf01q,POINT (-70.65532689 -33.39045098),13127,Recoleta
12588,2019,20440,4,LICEO DOCTOR JUAN VERDAGUER PLANAS, ,69254800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,110,310,0,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,GRATUITO,-33.431055,-70.638258,66jcbd4,POINT (-70.63825799999999 -33.431055),13127,Recoleta
12648,2019,20510,9,COLEGIO  EDUCAR ADULTOS  RECOLETA, ,65137962,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,363,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION,-33.401961,-70.6571505,66jcbpm,POINT (-70.6571505 -33.401961),13127,Recoleta
13435,2019,24423,6,COLEGIO SAN JUAN DIEGO, ,71596800,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.38217153,-70.64286727,66jf06z,POINT (-70.64286727 -33.38217153),13127,Recoleta
13462,2019,24454,6,COLEGIO DE ADULTOS FEDESO, , ,9,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO,-33.406452,-70.63193,66jcbwx,POINT (-70.63193 -33.406452),13127,Recoleta
13681,2019,24738,3,ESCUELA PARVULOS PIN PIN SERAFIN, ,65155985,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,214,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.39501,-70.64753,66jf02s,POINT (-70.64753 -33.39501),13127,Recoleta
13682,2019,24739,1,ESCUELA DE PARVULOS N°1475 PIN PIN SERAFIN N° 2,20761022, ,0,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9, ,SIN INFORMACION,SIN INFORMACION,-33.3950947319,-70.6479897875,66jf02e,POINT (-70.64798978749999 -33.3950947319),13127,Recoleta
13685,2019,24742,1,ESCUELA ESPECIAL PARTICULAR CRECER, ,65153008,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,214,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.393963,-70.64824,66jf02g,POINT (-70.64824 -33.393963),13127,Recoleta
14008,2019,25125,9,ESCUELA DE PARVULOS ALADDIN, ,65153431,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,1, ,SIN INFORMACION,SIN INFORMACION,-33.392532,-70.63436,66jf09j,POINT (-70.63436 -33.392532),13127,Recoleta
14020,2019,25138,0,COLEGIO ALBERT EINSTEIN, ,65151782,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,1,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$50.001 A $100.000,-33.40193341,-70.65727563,66jcbpk,POINT (-70.65727563 -33.40193341),13127,Recoleta
14262,2019,25414,2,ESCUELA ESPEC. PART. ARCO IRIS DE RECOLETA, ,65115452,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.402752,-70.651436,66jcbr1,POINT (-70.651436 -33.402752),13127,Recoleta
14383,2019,25546,7,ESCUELA ESPECIAL PART. MERCEDES, ,65144907,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.396076,-70.626785,66jf0b7,POINT (-70.626785 -33.396076),13127,Recoleta
14406,2019,25572,6,ESCUELA ESPECIAL PART. MAHUIDANCHE, ,65143028,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.411354,-70.63228,66jcbtx,POINT (-70.63227999999999 -33.411354),13127,Recoleta
14416,2019,25582,3,ESCUELA ESP. PART. GIRASOL DE RECOLETA, ,65137959,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.409252,-70.63165,66jcbwp,POINT (-70.63164999999999 -33.409252),13127,Recoleta
14429,2019,25596,3,ESCUELA ESPECIAL PART. ANTULEMU, ,65166786,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.39862,-70.626884,66jcbzg,POINT (-70.626884 -33.39862),13127,Recoleta
14489,2019,25663,3,ESCUELA DE PARVULOS N°1914 MYCKEY,7633742, ,0,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$25.001 A $50.000,-33.39413,-70.63849,66jf08f,POINT (-70.63849 -33.39413),13127,Recoleta
14794,2019,26004,5,ESCUELA ESP. RENACERES, ,65151891,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40889,-70.64416,66jcbqn,POINT (-70.64416 -33.40889),13127,Recoleta
14810,2019,26022,3,ESCUELA ESP. FERNANDA FRIAS RETAMAL, ,65157715,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40885,-70.644325,66jcbqn,POINT (-70.64432499999999 -33.40885),13127,Recoleta
15028,2019,26264,1,ESCUELA ESP. SEMILLITA DE RECOLETA, ,65145149,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.38804,-70.64905,66jf03f,POINT (-70.64905 -33.38804),13127,Recoleta
15043,2019,26283,8,ESCUELA ESP. CLINICA DAVILA, ,70366400,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,TODAS LAS CREENCIAS SON ACEPTADAS,GRATUITO,GRATUITO,-33.42735945,-70.64672574,66jcb6s,POINT (-70.64672573999999 -33.42735945),13127,Recoleta
15058,2019,26299,4,ESCUELA ESP. EPUMALEN, ,65155767,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40428,-70.64266,66jcbqz,POINT (-70.64266000000001 -33.40428),13127,Recoleta
15067,2019,26309,5,ESCUELA ESPECIAL  MAGOS, ,65133914,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40827,-70.643135,66jcbqp,POINT (-70.643135 -33.40827),13127,Recoleta
15163,2019,26420,2,ESCUELA ESPECIAL Nº 2284 LOS ANGELITOS FELICE, ,65155532,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.4173,-70.64222,66jcbkx,POINT (-70.64221999999999 -33.4173),13127,Recoleta
15647,2019,31494,3,"COL HOSP. CONSTRUYENDO SUEÑOS, CLINICA DAVILA", ,65150265,1,13,RM,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,7,TODAS,GRATUITO,GRATUITO,-33.427277611111,-70.648545305556,66jcb6e,POINT (-70.648545305556 -33.427277611111),13127,Recoleta
7005,2019,8497,2,LICEO GABRIELA MISTRAL, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,110,165,310,363,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.4160467,-70.65675624,66jcbhv,POINT (-70.65675624000001 -33.4160467),13108,Independencia
7020,2019,8514,6,LICEO ROSA ESTER ALESANDRI RODRIGUEZ, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.40979197,-70.66251778,66jcbjc,POINT (-70.66251778 -33.40979197),13108,Independencia
7021,2019,8515,4,ESCUELA BASICA CORNELIA OLIVARES, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.42314179,-70.65681424,66jcb5t,POINT (-70.65681424 -33.42314179),13108,Independencia
7030,2019,8529,4,ESCUELA DE PARVULOS ANTU-HUILEN, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.422047,-70.66598,66j9zgw,POINT (-70.66598 -33.422047),13108,Independencia
7040,2019,8542,1,LICEO SAN FRANCISCO DE QUITO, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.41036924,-70.66255379,66jcbjc,POINT (-70.66255379 -33.41036924),13108,Independencia
7043,2019,8547,2,ESCUELA NUEVA ZELANDIA, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.42201847,-70.67178326,66j9zgd,POINT (-70.67178326 -33.42201847),13108,Independencia
7063,2019,8572,3,ESCUELA BASICA CAMILO MORI, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.42456726,-70.66693364,66j9zgj,POINT (-70.66693364 -33.42456726),13108,Independencia
7064,2019,8573,1,ESCUELA BASICA CD.ARTURO MERINO BENITEZ, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO,-33.41550966,-70.65621662,66jcbhv,POINT (-70.65621662 -33.41550966),13108,Independencia
7075,2019,8589,8,LICEO MIGUEL RAFAEL PRADO, ,82882600,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-33.42140808,-70.66238091,66jcb5c,POINT (-70.66238091 -33.42140808),13108,Independencia
7076,2019,8590,1,INSTITUTO COMERCIAL PITAGORAS, ,78447100,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,$1.000 A $10.000,$10.001 A $25.000,-33.42241572,-70.65565929,66jcb5w,POINT (-70.65565929 -33.42241572),13108,Independencia
7085,2019,8612,6,LICEO IGNACIO CARRERA PINTO, ,77962470,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,$1.000 A $10.000,$10.001 A $25.000,-33.42490899,-70.65178581,66jcb70,POINT (-70.65178581000001 -33.42490899),13108,Independencia
7089,2019,8616,9,COLEGIO POLIVALENTE PLUS ULTRA, ,65154562,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,110,165,363,410,610,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.42078067,-70.65681068,66jcb5v,POINT (-70.65681068000001 -33.42078067),13108,Independencia
7093,2019,8621,5,ESCUELA TECNICA L.BDO.O´HIGGINS-DIURNA, ,79965090,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,$1.000 A $10.000,$10.001 A $25.000,-33.42582052,-70.65436384,66jcb5p,POINT (-70.65436384 -33.42582052),13108,Independencia
7094,2019,8623,1,ESC. BAS. PART. TERESIANA DE SAN GABRIEL, ,70072500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$10.001 A $25.000,-33.42554021,-70.65523248,66jcb5n,POINT (-70.65523248 -33.42554021),13108,Independencia
7108,2019,8644,4,COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA, ,65155333,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,510,0,0,0,0,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,$10.001 A $25.000,-33.42468183,-70.65536483,66jcb5n,POINT (-70.65536483 -33.42468183),13108,Independencia
7117,2019,8654,1,COLEGIO POLITECNICO AVDA. INDEPENDENCIA, ,65154715,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,310,410,0,0,0,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,$10.001 A $25.000,-33.409112,-70.65884264,66jcbn5,POINT (-70.65884264 -33.409112),13108,Independencia
7118,2019,8656,8,INST.COMERCIAL L.BERNARDO O`HIGGINS, ,79967020,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,$1.000 A $10.000,$25.001 A $50.000,-33.42559327,-70.65442989,66jcb5p,POINT (-70.65442989 -33.42559327),13108,Independencia
7139,2019,8684,3,COLEGIO JEAN JACQUES, ,65144015,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.4014743,-70.66515135,66j9zzr,POINT (-70.66515135 -33.4014743),13108,Independencia
7148,2019,8703,3,ESCUELA BASICA N°728 MARYLAND COLLEGE, ,65145583,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.42088421,-70.65874714,66jcb5g,POINT (-70.65874714 -33.42088421),13108,Independencia
7151,2019,8709,2,ESCUELA PARTICULAR JUAN PABLO I, ,76139645,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,$50.001 A $100.000,-33.41215439,-70.65978568,66jcbje,POINT (-70.65978568 -33.41215439),13108,Independencia
7184,2019,8769,6,COLEGIO SANTA MARIA CERVELLON, ,65078019,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,4,3,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000,-33.410869,-70.65913,66jcbje,POINT (-70.65913 -33.410869),13108,Independencia
8150,2019,10199,0,LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA, ,69255500,1,13,RM,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-33.41894041,-70.66943496,66j9zuk,POINT (-70.66943496 -33.41894041),13108,Independencia
